id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-30 03:20:50,[3],0.088,False,1902,20067,119,9,1.4.0,1049737,0.045709066
dcr.cerebro.host,mainnet,2024-09-09,2026-01-30 03:20:50,[3],0.888,False,24,22,0,3,1.4.0+d190a83b6,1049737,0.0005767706
dcrhive.com,mainnet,2022-06-23,2026-01-30 03:20:50,[3],1,False,278,30465,229,2,1.4.0+d190a83b6,1049736,0.0066801230000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-30 03:20:50,[3],0.9500000000000001,False,85,15038,101,320,1.4.0+d190a83b6,1049737,0.0020427292
decred.stake.fun,mainnet,2021-01-28,2026-01-30 03:20:50,[3],0.5,False,801,32632,197,105,1.4.0,1049736,0.019247405000000002
decredvoting.com,mainnet,2021-02-01,2026-01-30 03:20:50,[3],1,False,96,9358,61,2,1.4.0,1049736,0.0023068050000000003
stakey.net,mainnet,2020-10-22,2026-01-30 03:20:50,[3],1,False,156,36771,284,5,1.4.0,1049737,0.0037490088
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-30 03:20:50,[3],0.6900000000000001,False,457,398614,906,1065,1.4.0+d190a83b6,1838416,0.08938001
teststakepool.decred.org,testnet,2020-06-01,2026-01-30 03:20:50,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1838416,0
ultravsp.uk,mainnet,2020-12-01,2026-01-30 03:20:50,[3],0.30000000000000004,False,267,20669,134,4,1.4.0+d190a83b6,1049737,0.0064165727
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-30 03:20:50,[3],0.18,False,858,31956,208,3,1.4.0+d190a83b6,1049736,0.02061707
vsp.dcr.farm,mainnet,2020-12-09,2026-01-30 03:20:50,[3],0.5,False,329,17440,101,2,1.4.0,1049736,0.007905614
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-30 03:20:50,[3],0.49,False,526,23409,148,41,1.4.0+d190a83b6,1049737,0.012640888000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-30 03:20:50,[3],1,False,345,36542,243,0,1.4.0+d190a83b6,1049736,0.00829008
vspd.bass.cf,mainnet,2022-05-01,2026-01-30 03:20:50,[3],0.16,False,227,30223,179,80,1.4.0,1049737,0.005455288
