side,qty,rate,time
2,80.0,100000000,2026-03-30 23:13:42.678
2,1000.0,150000,2026-04-22 01:19:29.166
2,1000.0,70000,2026-04-22 01:18:19.165
2,40.0,28040,2026-04-23 02:26:32.046
2,40.0,28000,2026-04-23 02:18:22.628
2,40.0,27990,2026-04-22 23:21:31.729
2,40.0,27960,2026-04-17 00:35:51.707
2,40.0,27950,2026-04-17 16:22:02.044
2,40.0,27940,2026-04-17 21:13:01.807
2,40.0,27910,2026-04-17 00:36:02.212
2,40.0,27880,2026-04-17 21:42:11.778
2,40.0,27860,2026-04-17 02:13:41.580
2,40.0,27830,2026-04-17 22:05:21.734
2,40.0,27800,2026-04-17 08:47:31.638
2,40.0,27780,2026-04-17 22:08:31.827
2,40.0,27710,2026-04-18 13:11:41.964
2,40.0,27660,2026-04-18 13:13:11.526
2,40.0,27640,2026-04-22 05:06:30.247
2,40.0,27610,2026-04-18 13:14:41.500
2,40.0,27560,2026-04-18 18:42:41.503
2,40.0,27510,2026-04-18 18:46:41.682
2,40.0,27400,2026-04-19 00:53:31.628
2,40.0,27390,2026-04-22 03:56:10.354
2,40.0,27350,2026-04-19 01:23:51.759
2,40.0,27320,2026-04-22 05:06:33.657
2,40.0,27300,2026-04-19 01:32:21.666
2,40.0,27280,2026-04-22 04:59:31.992
2,40.0,27280,2026-04-22 04:59:51.753
2,40.0,27270,2026-04-22 05:06:38.782
2,40.0,27250,2026-04-19 17:32:11.657
2,40.0,27240,2026-04-19 02:25:31.635
2,40.0,27230,2026-04-22 04:21:21.807
2,40.0,27220,2026-04-22 05:01:51.516
2,40.0,27220,2026-04-22 05:20:11.742
2,40.0,27200,2026-04-19 17:43:21.518
2,40.0,27190,2026-04-19 02:25:42.225
2,40.0,27190,2026-04-22 12:32:01.165
2,40.0,27180,2026-04-22 05:29:47.484
2,40.0,27180,2026-04-22 04:39:31.711
2,40.0,27180,2026-04-22 05:30:11.745
2,40.0,27170,2026-04-22 05:20:41.572
2,40.0,27150,2026-04-19 17:43:41.480
2,40.0,27140,2026-04-22 12:32:00.300
2,40.0,27120,2026-04-22 05:41:31.833
2,40.0,27120,2026-04-22 05:27:41.724
2,40.0,27090,2026-04-22 12:54:03.154
2,40.0,27070,2026-04-22 06:11:52.198
2,40.0,27020,2026-04-22 06:17:41.775
2,40.0,26980,2026-04-22 07:14:41.711
2,40.0,26930,2026-04-22 07:35:41.658
2,40.0,26880,2026-04-22 12:32:06.290
2,40.0,26880,2026-04-22 08:05:31.794
2,40.0,26830,2026-04-22 12:42:31.479
2,40.0,26830,2026-04-22 08:39:41.489
2,40.0,26830,2026-04-22 12:32:07.852
2,40.0,26780,2026-04-22 12:42:51.486
2,40.0,26780,2026-04-22 12:32:31.978
2,40.0,26770,2026-04-22 08:51:31.935
2,40.0,26730,2026-04-22 12:32:33.489
2,40.0,26730,2026-04-22 10:02:31.767
2,40.0,26730,2026-04-22 12:54:06.183
2,40.0,26730,2026-04-22 12:43:11.686
2,40.0,26730,2026-04-22 13:03:51.668
2,40.0,26680,2026-04-22 12:43:51.480
2,40.0,26680,2026-04-22 13:04:11.715
2,40.0,26680,2026-04-22 12:32:51.942
2,40.0,26630,2026-04-22 13:07:01.718
2,40.0,26580,2026-04-22 14:57:42.218
2,40.0,26580,2026-04-22 14:00:31.731
2,40.0,26580,2026-04-22 14:40:41.683
2,40.0,26550,2026-04-23 02:18:18.137
2,40.0,26530,2026-04-22 15:18:31.742
2,40.0,26500,2026-04-23 00:48:56.913
2,40.0,26490,2026-04-22 17:52:41.776
2,40.0,26450,2026-04-23 00:48:56.137
2,40.0,26440,2026-04-22 19:36:41.761
2,40.0,26400,2026-04-22 23:23:22.296
2,40.0,26400,2026-04-22 20:47:42.352
2,40.0,26350,2026-04-22 23:23:21.518
2,40.0,26350,2026-04-22 21:43:31.772
2,40.0,26340,2026-04-23 03:58:11.997
2,40.0,26310,2026-04-22 22:43:51.656
2,40.0,26300,2026-04-22 23:23:20.716
2,40.0,26290,2026-04-23 03:58:22.307
2,40.0,26290,2026-04-23 02:39:21.718
2,40.0,26250,2026-04-22 23:23:19.714
2,40.0,26200,2026-04-23 00:31:11.766
2,40.0,26200,2026-04-22 23:23:18.930
2,40.0,26150,2026-04-23 03:58:15.848
2,40.0,26100,2026-04-23 03:58:25.161
2,40.0,26070,2026-04-23 03:56:55.491
1,40.0,25960,2026-04-23 02:18:17.173
1,40.0,25910,2026-04-23 00:48:49.169
