side,qty,rate,time
2,80.0,100000000,2026-03-30 23:13:42.678
2,1000.0,70000,2026-04-22 01:18:19.165
2,1000.0,50000,2026-04-27 04:21:37.097
2,40.0,30530,2026-04-23 14:09:04.435
2,40.0,30380,2026-04-27 14:51:07.613
2,40.0,30260,2026-04-27 14:51:06.875
2,40.0,30210,2026-04-23 14:09:03.481
2,40.0,30190,2026-04-27 14:51:05.237
2,40.0,30190,2026-04-27 14:51:06.008
2,40.0,30160,2026-04-23 14:09:02.777
2,40.0,30150,2026-04-27 14:51:04.444
2,1000.0,30000,2026-04-27 07:17:48.660
2,40.0,29910,2026-04-27 14:51:03.477
2,40.0,29860,2026-04-27 14:51:02.715
2,40.0,29740,2026-04-23 14:09:02.021
2,40.0,29710,2026-04-27 14:51:01.936
2,40.0,29700,2026-04-27 14:51:01.192
2,40.0,29690,2026-04-23 14:09:01.142
2,40.0,29660,2026-04-27 14:51:00.157
2,40.0,29560,2026-04-27 14:50:59.393
2,40.0,29520,2026-04-27 14:50:58.719
2,40.0,29520,2026-04-27 17:44:25.484
2,40.0,29510,2026-04-27 14:50:57.975
2,40.0,29420,2026-04-27 17:44:24.684
2,40.0,29320,2026-04-27 17:44:23.871
2,40.0,29300,2026-04-27 14:50:57.257
2,40.0,29290,2026-04-27 14:50:56.489
2,40.0,29240,2026-04-27 14:50:55.719
2,40.0,29210,2026-04-27 17:44:23.055
2,40.0,29180,2026-04-27 14:50:54.948
2,40.0,29100,2026-04-27 14:50:54.130
2,40.0,29020,2026-04-27 14:50:53.387
2,40.0,28970,2026-04-27 14:50:52.612
2,40.0,28950,2026-04-27 14:50:51.839
2,40.0,28890,2026-04-27 14:50:50.825
2,40.0,28850,2026-04-27 14:50:49.863
2,40.0,28840,2026-04-27 17:44:22.204
2,40.0,28810,2026-04-27 14:50:49.099
2,40.0,28790,2026-04-27 14:50:48.352
2,40.0,28760,2026-04-23 14:09:00.236
2,40.0,28650,2026-04-23 14:08:59.464
2,40.0,28640,2026-04-27 14:50:47.609
2,40.0,28640,2026-04-27 14:50:46.843
2,40.0,28550,2026-04-27 14:50:46.083
2,40.0,28410,2026-04-27 14:50:45.012
2,40.0,28320,2026-04-27 14:50:44.255
2,40.0,28290,2026-04-27 14:50:43.454
2,40.0,28090,2026-04-27 14:50:42.608
2,480.0,28000,2026-04-27 07:19:59.172
2,40.0,27990,2026-04-27 14:50:41.819
2,40.0,27930,2026-04-27 17:44:21.366
2,40.0,27890,2026-04-27 14:50:40.934
2,40.0,27880,2026-04-27 14:50:39.998
2,40.0,27770,2026-04-27 14:50:39.254
2,40.0,27650,2026-04-27 14:50:38.551
2,40.0,27640,2026-04-22 05:06:30.247
2,40.0,27610,2026-04-27 14:50:37.799
2,40.0,27580,2026-04-27 17:44:20.502
2,40.0,27580,2026-04-23 14:08:58.735
2,40.0,27570,2026-04-27 14:50:36.770
2,40.0,27550,2026-04-27 14:50:35.779
2,40.0,27440,2026-04-27 14:50:35.005
2,40.0,27400,2026-04-27 14:50:34.263
2,40.0,27390,2026-04-22 03:56:10.354
2,40.0,27330,2026-04-27 14:50:33.513
2,40.0,27280,2026-04-27 14:50:32.812
2,40.0,27280,2026-04-27 17:44:19.761
2,40.0,27210,2026-04-23 14:08:57.963
2,40.0,27190,2026-04-22 12:32:01.165
2,40.0,27190,2026-04-27 17:44:19.041
2,40.0,27170,2026-04-23 14:08:57.233
2,40.0,27140,2026-04-22 12:32:00.300
2,40.0,27130,2026-04-27 14:50:31.852
2,40.0,27090,2026-04-22 12:54:03.154
2,40.0,27080,2026-04-27 14:50:31.104
