id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-20 02:23:10,[3],0.088,False,1431,16080,82,3,1.3.2,1029330,0.035571355
dcrhive.com,mainnet,2022-06-23,2025-11-20 02:23:10,[3],1,False,263,29645,225,1,1.3.2+bec2d12a0,1029330,0.0065375725
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-20 02:23:10,[3],0.9500000000000001,False,118,14813,99,320,1.3.2+bec2d12a0,1029328,0.0029337910000000003
decred.stake.fun,mainnet,2021-01-28,2025-11-20 02:23:10,[3],0.5,False,62,31680,194,46,1.3.1,1029330,0.0015411768
decredvoting.com,mainnet,2021-02-01,2025-11-20 02:23:10,[3],1,False,234,9042,61,1,1.3.2,1029330,0.0058166995
stakey.net,mainnet,2020-10-22,2025-11-20 02:23:10,[3],1,False,182,36285,276,4,1.3.2+f79363a87,1029330,0.0045240996
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-20 02:23:10,[3],0.6900000000000001,False,503,374753,843,1063,1.4.0-pre+5263bfc2e,1787269,0.09856947
teststakepool.decred.org,testnet,2020-06-01,2025-11-20 02:23:10,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1787269,0
ultravsp.uk,mainnet,2020-12-01,2025-11-20 02:23:10,[3],0.30000000000000004,False,244,20039,122,3,1.4.0-pre+015cf707b,1029330,0.0060652765
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-20 02:23:10,[3],0.18,False,822,29819,189,1,1.3.2+bec2d12a0,1029330,0.020433022000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-11-20 02:23:10,[3],0.5,False,439,15921,91,2,1.3.2,1029330,0.0109125255
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-20 02:23:10,[3],0.49,False,411,22173,140,12,1.3.2+bec2d12a0,1029329,0.0102152405
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-20 02:23:10,[3],1,False,199,35897,233,0,1.3.2+81acb861c,1029330,0.0049466803
vspd.bass.cf,mainnet,2022-05-01,2025-11-20 02:23:10,[3],0.16,False,330,29677,174,79,1.3.2,1029330,0.008203038000000001
