id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-02 02:39:18,[3],0.088,False,1448,16664,92,3,1.3.2,1032757,0.034682635
dcrhive.com,mainnet,2022-06-23,2025-12-02 02:39:18,[3],1,False,294,29781,225,1,1.3.2+bec2d12a0,1032757,0.0070419163
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-02 02:39:18,[3],0.9500000000000001,False,98,14868,99,320,1.3.2+bec2d12a0,1032755,0.0023467434000000002
decred.stake.fun,mainnet,2021-01-28,2025-12-02 02:39:18,[3],0.5,False,265,31733,196,46,1.4.0,1032757,0.0063473056
decredvoting.com,mainnet,2021-02-01,2025-12-02 02:39:18,[3],1,False,168,9124,61,1,1.4.0,1032757,0.004023952
stakey.net,mainnet,2020-10-22,2025-12-02 02:39:18,[3],1,False,269,36389,277,4,1.3.2+f79363a87,1032757,0.0064431136000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-02 02:39:18,[3],0.6900000000000001,False,683,379214,848,1064,1.4.0+d190a83b6,1795915,0.11450126000000001
teststakepool.decred.org,testnet,2020-06-01,2025-11-30 16:16:21,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1794882,0
ultravsp.uk,mainnet,2020-12-01,2025-12-02 02:39:18,[3],0.30000000000000004,False,235,20135,125,3,1.4.0-pre+015cf707b,1032757,0.005628742700000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-02 02:39:18,[3],0.18,False,818,30172,191,1,1.4.0+d190a83b6,1032757,0.019592814
vsp.dcr.farm,mainnet,2020-12-09,2025-12-02 02:39:18,[3],0.5,False,1027,16124,92,2,1.3.2,1032757,0.024598802000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-02 02:39:18,[3],0.49,False,552,22386,141,12,1.4.0+d190a83b6,1032757,0.013221557
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-02 02:39:18,[3],1,False,176,35968,236,0,1.4.0+d190a83b6,1032757,0.004215569000000001
vspd.bass.cf,mainnet,2022-05-01,2025-12-02 02:39:18,[3],0.16,False,237,29805,175,80,1.4.0,1032757,0.0056766467
