side,qty,rate,time
2,480.0,100000,2026-06-19 01:07:09.346
2,320.0,28000,2026-06-19 01:07:57.331
2,40.0,23580,2026-06-16 13:11:50.138
2,40.0,23500,2026-06-16 13:11:49.454
2,40.0,22680,2026-06-16 13:11:48.777
2,40.0,22280,2026-06-16 13:11:47.987
2,40.0,21960,2026-06-16 13:11:47.286
2,40.0,21490,2026-06-16 13:11:46.490
2,40.0,19810,2026-06-16 13:10:44.280
2,40.0,19810,2026-06-16 13:10:43.625
2,40.0,19810,2026-06-16 13:10:42.931
2,40.0,19810,2026-06-16 13:10:49.757
2,40.0,19810,2026-06-16 13:10:42.253
2,40.0,19800,2026-06-16 13:10:47.101
2,40.0,19800,2026-06-16 13:10:51.268
2,40.0,19800,2026-06-16 13:10:46.439
2,40.0,19800,2026-06-16 13:10:48.484
2,40.0,19800,2026-06-16 13:10:47.771
2,40.0,19800,2026-06-16 13:10:49.124
2,40.0,19800,2026-06-16 13:10:45.707
2,40.0,19800,2026-06-16 13:10:45.014
2,40.0,19800,2026-06-16 13:10:50.558
2,40.0,19750,2026-06-16 13:11:58.915
2,40.0,19750,2026-06-16 13:11:59.611
2,40.0,19750,2026-06-16 13:12:08.526
2,40.0,19750,2026-06-16 13:12:03.050
2,40.0,19750,2026-06-16 13:12:01.033
2,40.0,19750,2026-06-16 13:12:02.342
2,40.0,19750,2026-06-16 13:11:55.854
2,40.0,19750,2026-06-16 13:12:01.680
2,40.0,19750,2026-06-16 13:11:54.489
2,40.0,19750,2026-06-16 13:12:00.347
2,40.0,19750,2026-06-16 13:11:55.158
2,40.0,19710,2026-06-16 13:12:04.407
2,40.0,19710,2026-06-16 13:11:53.801
2,40.0,19700,2026-06-16 13:11:58.222
2,40.0,19700,2026-06-16 13:12:03.717
2,40.0,19700,2026-06-16 13:11:56.570
2,40.0,19660,2026-06-16 13:12:05.097
2,40.0,19650,2026-06-16 13:11:57.554
2,40.0,19610,2026-06-16 13:12:06.461
2,40.0,19610,2026-06-16 13:12:05.772
2,40.0,19570,2026-06-16 13:12:07.825
2,40.0,19550,2026-06-16 13:12:07.154
2,40.0,19520,2026-06-16 13:12:09.199
2,40.0,19020,2026-06-18 19:12:52.233
2,40.0,18920,2026-06-18 23:13:53.948
2,40.0,18920,2026-06-18 23:13:52.415
2,40.0,18920,2026-06-18 23:13:53.188
2,40.0,18870,2026-06-18 23:00:51.474
2,40.0,18810,2026-06-19 05:27:15.713
2,40.0,18770,2026-06-19 20:36:09.167
2,40.0,18760,2026-06-19 05:02:01.782
2,40.0,18730,2026-06-18 19:18:31.859
2,40.0,18730,2026-06-18 22:49:21.864
2,40.0,18730,2026-06-18 19:42:51.932
2,40.0,18730,2026-06-18 17:49:41.880
2,40.0,18730,2026-06-18 18:03:51.904
2,40.0,18680,2026-06-18 22:49:32.276
2,40.0,18680,2026-06-18 15:44:24.905
2,40.0,18680,2026-06-18 19:43:02.189
2,40.0,18630,2026-06-18 23:27:51.958
2,40.0,18630,2026-06-18 15:44:45.104
2,40.0,18620,2026-06-18 23:00:31.948
2,40.0,18620,2026-06-19 01:13:01.874
2,40.0,18580,2026-06-18 17:23:54.575
